"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.0914,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.1976,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.2004,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.0658,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.97288,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.0109,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.1769,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.319,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.379,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.374,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.4317,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.5384,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6431,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.627,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.5789,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.4879,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.4347,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.4347,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.5204,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.6169,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.6662,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.711,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.7694,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.8755,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.9929,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.9845,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.9702,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.9938,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.0458,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.0884,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.069,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.0213,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.0171,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.0533,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.0839,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.1553,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.2424,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.3107,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.3333,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.337,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.3703,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.4235,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.4621,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5635,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.6977,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.8167,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.881,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.9033,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.9499,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.9764,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.9615,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.9088,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.8148,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.0708,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.2123,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.422,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.4631,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.4956,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.3285,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.9612,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.66297,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.51475,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.60452,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.71886,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.65083,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.39504,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.02418,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.81218,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.67713,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.62891,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.5949,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.45352,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.18602,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.87061,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.44907,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.26319,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.342,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.4109,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.35793,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.34156,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.35763,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.4766,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.54766,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.52164,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.45361,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.46996,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.52718,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.61633,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.77956,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.97681,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.27596,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.49371,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.73596,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.90019,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.99303,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.18687,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.44728,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.67788,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.91658,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.0755,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.2622,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.4731,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7606,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.022,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.1542,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.2044,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1205,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.9654,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.987,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.2863,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.6051,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.8363,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.8672,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.7466,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.6972,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.7361,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.7827,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.8114,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.7317,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.6241,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.5844,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.7134,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.9506,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.1805,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.3198,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.264,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.1166,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.9797,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.8949,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.8332,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.7796,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.8685,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.0545,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.2442,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.3756,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.4638,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.5581,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.6097,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.613,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.554,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.4218,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.2527,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.1741,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.2202,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.3222,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.4091,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.5716,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.7681,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",103.0164,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",103.1528,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.2171,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.2427,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.2364,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.1232,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.9002,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.6172,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.43245,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.60912,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.74871,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.8304,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.85912,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.8114,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.68932,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.56816,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.5533,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.62585,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.68506,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.61356,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.27316,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.63151,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.96473,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.75533,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.89906,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.18974,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.45103,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.68645,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.84565,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.94711,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.05663,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.15835,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.21048,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.23643,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.24512,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.26015,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.25595,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.25302,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.26698,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.25641,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.24666,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.31284,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.53449,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.95694,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.3146,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.5173,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.5688,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.5283,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.3771,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.2518,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.2097,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.2439,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.0775,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.92847,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.65657,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.29813,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.92472,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.67106,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.66769,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.93653,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.25649,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.44561,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.39914,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.23099,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.04478,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.93664,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.98869,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.15672,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.41103,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.59593,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.67123,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.66508,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.62625,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.57513,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.57012,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.59355,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.72186,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.85432,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.86015,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.74912,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.58299,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.53152,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.51522,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.55978,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.64715,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.72601,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.81728,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.88017,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.85859,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.83866,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.96013,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.0782,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.1653,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.2208,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.2114,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.2084,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.2041,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.2252,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.2542,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.3465,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.4633,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.5449,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.5586,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.5279,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.4632,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.393,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.3181,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.2815,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.2515,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.212,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.1664,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.39015,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.49708,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.58293,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.59879,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.67078,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.82274,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.99047,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.09,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.1382,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1537,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.1134,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.0733,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.0614,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.0546,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.0919,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1861,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.1728,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.96032,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.60022,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.27161,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.03808,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.92979,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.89995,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.9622,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.04417,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.08528,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.06377,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.04988,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.99129,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.8623,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.65049,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.46531,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.38396,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.42126,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.52008,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.66795,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.78361,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.87096,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.98985,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.16503,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.42482,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.68755,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.87039,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.96078,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.0177,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.0693,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.1409,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.2322,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.3396,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.5569,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7769,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.8901,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8631,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.7404,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.5743,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.4218,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.32,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2751,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3386,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.495,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.6663,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7871,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8021,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7305,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6456,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.5106,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.4013,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3667,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.4984,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.7179,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.7973,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7027,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5105,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.3987,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.396,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.4268,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4287,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4077,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.4721,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.5499,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.5727,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.5448,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.5218,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.5335,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.5599,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.6623,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.7941,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.8861,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.9362,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9695,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.9885,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.9992,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.0038,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.0383,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.1277,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.2579,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.3149,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.3189,
